orderitems_id,product_id,order_id,price,quantity,shipping_id
4574618,11270,34519525,486.4,96,7175
4574619,10951,34514991,431.14,34,25191
4574620,10389,34521483,854.26,24,17174
4574621,11444,34521840,702.09,55,22496
4574622,10240,34530495,53.49,39,19823
4574623,11014,34519007,452.94,57,12744
4574624,11152,34521361,290.79,61,5726
4574625,11140,34523071,223.28,28,25019
4574626,10372,34530575,947.67,63,18813
4574627,10830,34519167,549.91,58,17057
4574628,11736,34522809,72.81,18,8447
4574629,10543,34529419,180.12,95,25126
4574630,11769,34516521,892.91,67,14975
4574631,10077,34520380,873.8,49,16562
4574632,10313,34520161,499.6,63,6925
4574633,11161,34523609,805.75,52,5829
4574634,11463,34519058,557.1,24,11845
4574635,10672,34518665,236.34,66,6315
4574636,11532,34528964,617.35,62,11185
4574637,11390,34523897,223.79,28,14737
4574638,10346,34527562,968.02,74,13819
4574639,11573,34526393,142.4,3,17882
4574640,10769,34530414,945.48,82,12985
4574641,11300,34518204,579.45,100,19716
4574642,11059,34529213,880.77,51,24160
4574643,10118,34530154,66.39,60,17473
4574644,11732,34515961,832.13,17,11774
4574645,10736,34518872,134.37,94,21108
4574646,11790,34530285,182.23,42,16388
4574647,11647,34523433,103.34,86,24693
4574648,10927,34516773,522.54,45,14233
4574649,10777,34517012,298.27,14,8322
4574650,10789,34529919,881.91,76,12391
4574651,10141,34525900,386.11,2,20303
4574652,10334,34527439,916.12,71,14324
4574653,11468,34528769,231.84,76,25011
4574654,10931,34528469,292.84,71,10940
4574655,10369,34522473,334.89,17,25236
4574656,11188,34530512,85.59,52,5685
4574657,11145,34531548,920.11,56,13636
4574658,11820,34520102,155.04,97,23432
4574659,11606,34522562,96.99,98,23242
4574660,10580,34518508,238.06,6,10841
4574661,10400,34520215,438.9,30,11482
4574662,9977,34530841,368.89,8,17127
4574663,9922,34516831,554.96,20,9469
4574664,10250,34526946,370.71,64,14505
4574665,11224,34517155,31.29,77,13224
4574666,11864,34518051,83.14,74,6984
4574667,10269,34519303,325.01,48,6962
4574668,11655,34520953,192.5,38,21686
4574669,11702,34514505,883.6,2,17453
4574670,10349,34526061,62.24,36,7009
4574671,10055,34522412,865.23,47,11921
4574672,10505,34527470,619.86,80,15352
4574673,11282,34516765,969.44,37,8086
4574674,11766,34519929,501.94,7,21808
4574675,11240,34526595,181.86,37,6205
4574676,11711,34525569,265.41,21,6161
4574677,11797,34528550,406,14,12264
4574678,11547,34514085,743.2,21,22486
4574679,10261,34518485,599.39,32,17955
4574680,11039,34532092,549.89,84,16104
4574681,11231,34519036,953.44,95,22531
4574682,11572,34519887,674.39,96,21843
4574683,10405,34516424,519.12,38,17524
4574684,10039,34522975,411.14,29,19919
4574685,11858,34524186,548.1,72,18284
4574686,10333,34529102,769.93,17,16414
4574687,10753,34513313,930.23,82,22382
4574688,10200,34516999,397.51,28,18275
4574689,10277,34523206,352.23,71,25298
4574690,10703,34521132,417.26,51,20592
4574691,11641,34518656,968.54,88,16633
4574692,10491,34512605,547.83,16,21639
4574693,10888,34529289,571.37,18,9484
4574694,11037,34513413,834.86,9,24164
4574695,10503,34529514,436.55,73,12610
4574696,10654,34519768,484.71,26,11161
4574697,11486,34527312,162.98,23,19157
4574698,11496,34512875,307.1,3,24098
4574699,9970,34516124,617.9,36,22927
4574700,11600,34515510,18.13,87,14145
4574701,11451,34528868,401.65,40,7295
4574702,11863,34516717,89.26,78,12363
4574703,11377,34530776,850.46,46,7925
4574704,11711,34512928,593.64,32,20836
4574705,11398,34517187,235.95,66,15306
4574706,11360,34525509,299.01,37,15814
4574707,9938,34515139,760.43,66,6905
4574708,11787,34519788,527.53,55,25470
4574709,11464,34526439,26.81,99,6869
4574710,10220,34521943,370,8,14477
4574711,9966,34526191,903.27,98,6286
4574712,10263,34520249,221.18,32,17104
4574713,11253,34515479,910,88,24778
4574714,11459,34516274,849.3,77,7340
4574715,10951,34527264,460.16,63,22389
4574716,10104,34522337,689.1,79,13267
4574717,11015,34526815,633.53,24,12148
4574718,10022,34514069,622.69,25,14958
4574719,10297,34524746,560.31,83,14825
4574720,10276,34528819,65.39,61,16450
4574721,10235,34518517,762.44,34,15059
4574722,11430,34529915,807.44,51,13270
4574723,11594,34517521,24.98,1,9814
4574724,9894,34527859,401.87,72,21701
4574725,10533,34527823,950.16,13,17175
4574726,11338,34519689,435.82,88,20006
4574727,11402,34524358,872.39,78,9046
4574728,10645,34515802,479.23,83,20751
4574729,11327,34513150,827.88,71,22618
4574730,10826,34524683,695.62,50,21456
4574731,10657,34525297,263.27,10,14759
4574732,11196,34520693,982.44,98,19822
4574733,9905,34520593,302.88,8,17369
4574734,11782,34528928,957.02,26,22860
4574735,10367,34528756,808.64,49,20622
4574736,11776,34519711,894.81,98,25535
4574737,10628,34512409,179.35,89,10823
4574738,10704,34526182,913.49,78,9775
4574739,10646,34530504,598.22,41,15746
4574740,10413,34528448,998.36,31,12887
4574741,11196,34517541,899.87,83,18951
4574742,11760,34515474,997.19,68,22535
4574743,11358,34521013,476.76,6,21866
4574744,11103,34524366,879.03,55,9448
4574745,11167,34530400,751.12,69,16186
4574746,10485,34525758,734.56,13,20761
4574747,11706,34519864,428.87,53,19627
4574748,10183,34529258,903.32,90,24388
4574749,10452,34522172,514.47,43,10850
4574750,10350,34516484,551.86,21,24997
4574751,11033,34520553,418.83,57,20597
4574752,10634,34516928,85.61,22,8680
4574753,11619,34529113,757.25,92,23229
4574754,10506,34524152,226.66,20,24016
4574755,11808,34516089,38.07,37,13671
4574756,11726,34532058,631.54,99,21738
4574757,10732,34523804,501.82,2,13315
4574758,11471,34520086,350.91,76,9796
4574759,9965,34531948,556.12,74,14042
4574760,9931,34531558,425.01,71,8112
4574761,10667,34527208,832.22,25,7126
4574762,10522,34532186,249.83,9,24908
4574763,11510,34519603,868.73,53,10090
4574764,11758,34515859,268.73,83,14250
4574765,9982,34531618,784.48,41,23211
4574766,11061,34517578,385.83,13,10916
4574767,11402,34519834,734.56,87,17813
4574768,9998,34519039,988.59,87,14578
4574769,9885,34523511,723.47,15,20720
4574770,10634,34525960,686.42,55,21866
4574771,10202,34519033,79.15,66,8045
4574772,10268,34512963,324.76,39,12956
4574773,10500,34515382,758.57,81,12989
4574774,9904,34523722,265.35,21,20809
4574775,10992,34516738,575.18,38,16930
4574776,9987,34532059,757.66,89,25348
4574777,9997,34520987,26.16,7,25267
4574778,11668,34529858,526.55,23,20186
4574779,10594,34513261,270.05,39,10674
4574780,11321,34531799,253.91,1,14162
4574781,11438,34523669,151.12,4,9018
4574782,11169,34518346,658.51,50,25320
4574783,11657,34527626,810.14,53,23187
4574784,11858,34524679,840.4,57,22939
4574785,11002,34522519,269.83,48,11786
4574786,11349,34529154,548.3,53,19677
4574787,11520,34521883,221.55,45,24157
4574788,11046,34529380,350.39,57,17181
4574789,10770,34529442,345.6,57,14656
4574790,10900,34521939,601.8,6,11567
4574791,11741,34524460,930.31,55,6010
4574792,10613,34517877,170.07,38,14593
4574793,10864,34513312,777.25,78,5864
4574794,11732,34532141,155.99,71,14845
4574795,10176,34526720,572.9,42,22317
4574796,10282,34525117,829.58,25,15876
4574797,11055,34526589,39.39,27,13969
4574798,11526,34524405,715.08,78,20453
4574799,11086,34519974,822,63,11610
4574800,11872,34516596,592.66,93,6770
4574801,11858,34524348,149.2,2,16958
4574802,10193,34512436,917.5,36,16755
4574803,11741,34517304,733.86,7,6099
4574804,10233,34530432,849.68,60,9006
4574805,11361,34518883,755.33,76,7877
4574806,10445,34519720,915.83,83,20634
4574807,10410,34514344,652.53,14,16577
4574808,11466,34526888,130.32,99,13434
4574809,10431,34521280,79.74,5,11650
4574810,10933,34516965,818.2,39,11756
4574811,10115,34523629,720.03,29,25654
4574812,10442,34515605,382.53,80,16220
4574813,10582,34530401,442.46,69,18597
4574814,10976,34528491,122.36,53,6088
4574815,10640,34523025,168.11,20,13143
4574816,10572,34527593,653.84,43,12540
4574817,10815,34521305,683.06,89,24728
4574818,11460,34525289,401.32,46,15733
4574819,10074,34525869,816.53,34,8150
4574820,10544,34525077,946.05,1,17346
4574821,9903,34529163,266.15,16,17195
4574822,9882,34519454,435.54,78,17916
4574823,10272,34515536,727,39,15738
4574824,11832,34528232,968.79,78,21902
4574825,9939,34527986,130.97,28,14012
4574826,11502,34521391,311.07,64,12660
4574827,10810,34516186,709.12,67,15443
4574828,10250,34530313,474.87,17,9711
4574829,10993,34521802,210.42,99,14410
4574830,10226,34527262,544,55,21406
4574831,10403,34517921,196.77,66,16435
4574832,11103,34513263,644.97,44,8013
4574833,11517,34514446,567.52,81,13386
4574834,11028,34515712,908.09,27,24323
4574835,10126,34531677,963.12,64,18473
4574836,11626,34529358,331.43,10,24752
4574837,11449,34519214,959.46,54,8472
4574838,11092,34529107,366.14,12,15089
4574839,10456,34520060,343.08,30,21397
4574840,10396,34529983,454.13,67,11277
4574841,10697,34514633,659.16,72,8932
4574842,10660,34518953,245.66,89,10132
4574843,11553,34529320,820.78,24,7521
4574844,11817,34528588,246.84,78,13393
4574845,11678,34528117,992.43,85,18195
4574846,11281,34522361,617.72,94,13219
4574847,10147,34513521,632.09,27,17454
4574848,10752,34524144,564.91,23,14489
4574849,10456,34530254,847.56,70,17296
4574850,11038,34515132,454.74,61,22520
4574851,11128,34527335,490.58,58,9460
4574852,11333,34530739,437.36,42,23411
4574853,11653,34519767,569.97,27,19484
4574854,11616,34519372,584.11,51,19181
4574855,11323,34518078,826.01,24,19693
4574856,11545,34530366,457.65,20,7373
4574857,10212,34522858,558.61,22,11824
4574858,10191,34529574,83.81,4,17437
4574859,10807,34514446,409.29,75,13386
4574860,9918,34529439,807.63,97,21200
4574861,10942,34522390,160.09,81,18751
4574862,10079,34530862,244.23,22,13214
4574863,11411,34522961,290.04,10,16202
4574864,10840,34531974,286.42,19,22135
4574865,11457,34517544,541.85,46,24430
4574866,11711,34515631,739.96,15,15913
4574867,11388,34513417,822.71,44,12988
4574868,9974,34531657,667.21,42,23555
4574869,11532,34524987,753.49,92,22455
4574870,11408,34520989,208.89,63,7348
4574871,11130,34519208,442.59,65,11534
4574872,11183,34516127,923.6,44,13291
4574873,10425,34530447,881.94,29,25248
4574874,10016,34525803,939.26,75,5736
4574875,10893,34522665,566.74,18,13744
4574876,11158,34517973,640.76,47,16978
4574877,9941,34532281,451.84,91,19710
4574878,11762,34512944,27.98,97,10717
4574879,10431,34519125,899.95,53,8720
4574880,11187,34528023,568.17,14,16091
4574881,11175,34517285,993.55,48,22227
4574882,10248,34520967,554.45,16,15144
4574883,11126,34524939,681.56,34,12936
4574884,11431,34519600,217.22,5,19992
4574885,10253,34523450,405.15,27,10694
4574886,10187,34516320,67.74,84,16453
4574887,11668,34530044,159.15,32,6005
4574888,10198,34516063,436.97,89,19026
4574889,11408,34518903,777.19,18,24501
4574890,10407,34512443,880.2,71,15718
4574891,10019,34515191,504.09,46,24346
4574892,10780,34524233,696.25,30,23634
4574893,11659,34522994,940.71,55,18206
4574894,9880,34528644,524,61,24678
4574895,11690,34520632,961.47,50,16225
4574896,10533,34531412,713.04,38,8275
4574897,10452,34521307,133.25,85,23032
4574898,11126,34528934,351.52,12,9389
4574899,10939,34530321,647.7,77,14902
4574900,11741,34520700,492.95,41,23674
4574901,10299,34514954,403.56,63,20203
4574902,10628,34523040,944.01,21,16059
4574903,10933,34513830,947.39,39,22451
4574904,11402,34524288,910.83,89,18385
4574905,11683,34531079,866.94,1,21220
4574906,11208,34525713,530.65,57,11678
4574907,10994,34522254,671.48,31,11750
4574908,10695,34531240,638.51,34,25366
4574909,11851,34522311,102.24,19,13218
4574910,10594,34525139,170.89,7,8689
4574911,10796,34530899,286.09,69,14243
4574912,10400,34519259,658.07,61,11519
4574913,10129,34532238,796.11,50,14713
4574914,10043,34516282,663.38,71,11017
4574915,9911,34518697,157.51,68,23005
4574916,10396,34514399,557.25,81,16913
4574917,11213,34530799,212.14,76,6046
4574918,10957,34530849,984.68,22,7739
4574919,11634,34529416,883.48,28,5738
4574920,11655,34530964,486.26,30,13990
4574921,11687,34530710,128.23,6,17893
4574922,9969,34519197,665.12,48,6121
4574923,10792,34516820,65.11,15,20589
4574924,10840,34522824,230.18,95,17259
4574925,11253,34521601,374.12,39,10583
4574926,11423,34531951,537.53,43,20148
4574927,11204,34525682,219.57,55,20223
4574928,10890,34524382,130.58,48,13957
4574929,10766,34520988,662.99,61,14801
4574930,11559,34516968,301.98,87,16694
4574931,10437,34526899,169.49,50,18798
4574932,11600,34526097,167.31,90,10639
4574933,10030,34515821,237.11,32,21741
4574934,11611,34520500,112.67,92,7816
4574935,9999,34512757,87.46,29,17680
4574936,11756,34516528,119.68,54,19816
4574937,10276,34529415,599.47,39,12060
4574938,11435,34518642,712.57,56,13812
4574939,9902,34528392,781.26,16,10574
4574940,11492,34531838,757.56,96,8644
4574941,11691,34513750,528.41,93,21995
4574942,11407,34521603,464.38,8,5911
4574943,10799,34518651,580.1,12,7848
4574944,11317,34528346,638.77,59,10363
4574945,11834,34519864,328.63,94,19627
4574946,10648,34513909,723.09,93,23950
4574947,10453,34531293,418.12,60,19172
4574948,10225,34530750,990.69,17,12098
4574949,11697,34527112,916.89,71,12369
4574950,11512,34523885,160.99,25,15915
4574951,11146,34531666,414.4,59,16762
4574952,11393,34522073,383.22,55,10234
4574953,10443,34512837,724.18,87,23329
4574954,10420,34521128,766.66,87,9862
4574955,10003,34521137,669.43,72,25365
4574956,10029,34522997,711.13,87,21701
4574957,11359,34521923,942.68,19,20157
4574958,11113,34521525,259.41,49,11700
4574959,10273,34527197,853.34,58,10220
4574960,10048,34528800,780.81,44,15402
4574961,11639,34529023,313.36,63,20620
4574962,11222,34530286,935.77,25,15936
4574963,10287,34525714,428.26,61,19503
4574964,11623,34528218,579.85,1,8201
4574965,10259,34524965,738.38,98,23178
4574966,11243,34512931,256.32,4,9239
4574967,10078,34512816,344.34,27,12122
4574968,11197,34515904,394.4,82,21471
4574969,9949,34531412,790.05,7,8275
4574970,11063,34530293,483.27,39,19771
4574971,10488,34516858,676.34,14,6182
4574972,10872,34529653,963.81,28,8601
4574973,10387,34520988,121.98,82,14801
4574974,10085,34515650,434.1,32,9524
4574975,10020,34528501,968.86,3,20102
4574976,11833,34530147,14.53,14,18648
4574977,11444,34521398,667.49,16,18911
4574978,10377,34521281,949.84,12,7008
4574979,11404,34521744,305.34,1,21424
4574980,10838,34527327,570.11,59,15323
4574981,10535,34519433,273.21,61,8556
4574982,10098,34523420,876.84,16,13661
4574983,11270,34515951,340.54,88,11149
4574984,11804,34512575,646.94,3,21049
4574985,10413,34526613,30.17,100,23283
4574986,11681,34532202,464.06,1,17780
4574987,11425,34514686,849.12,39,16091
4574988,10204,34516605,720.65,88,20632
4574989,10792,34530823,159.62,15,17065
4574990,10300,34527213,624.61,67,16351
4574991,10322,34519670,103.97,39,7605
4574992,10364,34529798,259.81,29,7584
4574993,10856,34528842,648.67,13,22283
4574994,10987,34521123,88.72,58,22104
4574995,10121,34527944,279.07,68,24530
4574996,11064,34531142,864.92,15,18152
4574997,11595,34531134,68.63,88,7241
4574998,10391,34526949,880.77,36,14241
4574999,11359,34522073,982.98,97,10234
4575000,10745,34513593,661.7,99,5729
4575001,11290,34514145,737.6,81,12808
4575002,10894,34519322,650.45,7,16374
4575003,10664,34521347,366.98,3,21072
4575004,10635,34522989,758.78,82,17231
4575005,9952,34520524,820.14,47,16888
4575006,10652,34523838,857.77,65,15632
4575007,11731,34530539,967.05,91,19099
4575008,10548,34516678,632.61,53,22130
4575009,11357,34530516,170.37,47,14992
4575010,11357,34528694,161.4,36,14025
4575011,11018,34526450,553.18,43,5883
4575012,11646,34518052,71.91,18,15832
4575013,11509,34514205,812.93,44,12033
4575014,10581,34516676,452.2,16,12621
4575015,11631,34523734,687.61,100,12033
4575016,10210,34515919,916.59,19,20000
4575017,10586,34524392,226.39,81,14633
4575018,11017,34526233,213.42,1,15742
4575019,11518,34531757,122.56,86,24503
4575020,10120,34514264,878.16,18,23651
4575021,10477,34523338,363.03,47,11238
4575022,11520,34527313,904.18,24,15719
4575023,10275,34526985,965.31,90,12659
4575024,10752,34514988,982.17,77,19309
4575025,10776,34530140,329.99,54,22098
4575026,10479,34527641,599.91,10,20115
4575027,9912,34521599,324.41,66,16447
4575028,10748,34520836,321.01,41,6501
4575029,11640,34517085,635.05,88,12969
4575030,11055,34514868,610.42,91,6677
4575031,11824,34527955,160.37,19,16735
4575032,11011,34532252,254.51,96,8963
4575033,11851,34519989,12.6,66,15800
4575034,11375,34518502,251.21,78,5892
4575035,11087,34526196,879.05,59,19979
4575036,11180,34528051,82.2,74,25650
4575037,11829,34521784,154.75,24,16147
4575038,11852,34516492,891.71,10,15421
4575039,11284,34522068,644.44,57,12883
4575040,11003,34530960,196.19,46,14128
4575041,10039,34528464,586.24,99,14046
4575042,10586,34515411,129.71,4,5849
4575043,10872,34518994,782.72,6,16115
4575044,9984,34512533,588.87,7,22021
4575045,9978,34522084,228.7,44,18978
4575046,11208,34528411,682.03,86,15811
4575047,10644,34526878,340.81,8,12519
4575048,10253,34530649,128.84,58,19282
4575049,10263,34530139,915.73,96,20658
4575050,10085,34525839,239.03,62,20973
4575051,11059,34512785,117.54,2,6414
4575052,11053,34519245,683.95,17,22221
4575053,11435,34519715,241.97,51,12334
4575054,11345,34527067,290.75,69,10380
4575055,11253,34525718,404.43,46,13984
4575056,10358,34526429,506.65,57,12328
4575057,11508,34520889,504.4,88,19649
4575058,9897,34513144,92.25,57,8816
4575059,10024,34514347,959.08,81,13945
4575060,11364,34527571,888.44,42,21260
4575061,11620,34524197,741.79,32,11454
4575062,10116,34522407,528.64,88,5841
4575063,10027,34514281,687.78,56,10416
4575064,11734,34512760,534.58,34,16140
4575065,10968,34518478,601.14,67,22205
4575066,11285,34516009,789.14,16,19660
4575067,11799,34531215,206.14,57,18567
4575068,10576,34528029,123.93,75,5893
4575069,10374,34513827,809.51,6,23065
4575070,10629,34529272,504.94,22,21305
4575071,10336,34513088,975.24,59,8854
4575072,10906,34530858,800.24,90,6510
4575073,10109,34514238,540.45,35,21504
4575074,10219,34516395,992.79,65,14184
4575075,11061,34522151,911.03,7,12587
4575076,11060,34517268,641.17,84,12815
4575077,10854,34532001,756.32,93,25360
4575078,10605,34522955,785.27,85,23273
4575079,10485,34528948,446.52,49,20421
4575080,11615,34524179,774.01,28,17147
4575081,11026,34513429,854.78,8,25328
4575082,9986,34520907,747.1,76,6729
4575083,11296,34513753,967.8,77,18401
4575084,10983,34532110,523.94,23,10111
4575085,10916,34514563,612.53,48,12420
4575086,10245,34521666,756.55,59,13882
4575087,11339,34524792,789.79,57,11080
4575088,10335,34520591,541.46,95,16770
4575089,10775,34520646,657.04,75,16138
